,user,matchId,startTime,endTime,map,kills,medalXp,objectiveMedalModeSdDefuseScore,matchXp,averageSpeedDuringMatch,scoreXp,accuracy,wallBangs,losses,avgLifeTime,shotsLanded,score,totalXp,objectiveExecution,headshots,assists,rank,scorePerMinute,distanceTraveled,deaths,wins,kdRatio,shotsMissed,scorePerGame,timePlayed,headshotPercentage,matchesPlayed,executions,suicides,wlRatio,nearmisses,percentTimeMoving,miscXp,objectiveUavAssist,longestStreak,damageDone,shotsFired,damageTaken,objectivePlant,objectiveMedalModeSdDetonateScore,objectiveMedalModeXDefendScore,objectiveMedalModeXAssaultScore,objectiveLastManKill,objectiveDestroyedEquipment,objectiveMedalModeSdDefuseSaveScore,objectiveMedalScoreSsKillCruisePredator,objectiveShieldAssist,objectiveShieldDamage,objectiveMedalModeSdLastDefuseScore,objectiveMedalModeSdPlantSaveScore,objectiveEmpedPlayer,objectiveMedalScoreKillSsRadarDrone,objectiveMedalScoreSsKillHoverJet,objectiveMedalScoreSsKillPrecisionAirstrike,objectivePerkMarkedTarget
106,SimWalson,4537418952138445211,1592057940000,1592058580000,mp_petrograd,2.0,920.0,,1574.0,150.06075,250.0,0.18181818181818182,0.0,0.0,168.75,4.0,250.0,5488.0,,0.0,1.0,54.0,22.22222222222222,25251.947,3.0,1.0,0.6666666666666666,18.0,250.0,675.0,0.0,1.0,0.0,0.0,0.0,10.0,56.81818,0.0,,1.0,141.0,22.0,453.0,,,,,,,,,,,,,,,,,
107,SimWalson,13641534533244023983,1592057043000,1592057815000,mp_vacant,5.0,2600.0,,3734.0,40.836952,550.0,0.23529411764705882,0.0,1.0,100.75,16.0,550.0,13768.0,,3.0,0.0,54.0,40.94292803970223,22995.637,7.0,0.0,0.7142857142857143,52.0,550.0,806.0,0.6,1.0,0.0,0.0,0.0,40.0,26.086956,0.0,,1.0,587.0,68.0,844.0,,,,,2.0,,,,,,,,,,,,
108,SimWalson,4438601815499926678,1592056047000,1592056875000,mp_piccadilly,8.0,3290.0,,2841.0,195.25394,825.0,0.2054794520547945,1.0,0.0,175.8,15.0,875.0,13912.0,,1.0,0.0,54.0,59.72696245733788,27500.59,4.0,1.0,2.0,58.0,875.0,879.0,0.125,1.0,0.0,0.0,0.0,43.0,97.560974,0.0,,3.0,893.0,73.0,592.0,,,1.0,,1.0,,,,,,,,,,,,
109,SimWalson,6490880731701305878,1592055163000,1592055842000,mp_m_speed,12.0,4420.0,,2290.0,154.16864,1400.0,0.28662420382165604,0.0,0.0,104.28571428571429,45.0,1550.0,16220.0,,1.0,0.0,54.0,127.3972602739726,13603.181,6.0,1.0,2.0,112.0,1550.0,730.0,0.08333333333333333,1.0,0.0,0.0,0.0,80.0,97.560974,0.0,,4.0,1295.0,157.0,872.0,2.0,,2.0,1.0,,,,,,,,,,,,,
110,SimWalson,3815907216522940924,1592054416000,1592054940000,mp_m_speed,7.0,3245.0,,2218.0,44.564228,825.0,0.26732673267326734,0.0,1.0,71.625,27.0,925.0,12576.0,,2.0,2.0,54.0,96.85863874345549,6783.7715,7.0,0.0,1.0,74.0,925.0,573.0,0.2857142857142857,1.0,0.0,0.0,0.0,62.0,64.516136,0.0,,3.0,896.0,101.0,862.0,,,2.0,,2.0,,,,,,,,,,,,
111,SimWalson,4671775234710604416,1592000043000,1592001053000,mp_spear,13.0,5375.0,,4633.0,13.751703,1475.0,0.23809523809523808,0.0,1.0,151.57142857142858,40.0,1625.0,22966.0,,5.0,1.0,54.0,91.89443920829406,32786.363,6.0,0.0,2.1666666666666665,128.0,1625.0,1061.0,0.38461538461538464,1.0,0.0,0.0,0.0,83.0,11.904761,0.0,,7.0,1334.0,168.0,937.0,1.0,,,3.0,2.0,,,,,,,,,,,,
112,SimWalson,9352427695729394430,1591998726000,1591999855000,mp_cave_am,10.0,4430.0,1.0,4081.0,108.78883,1325.0,0.30337078651685395,0.0,0.0,148.5,27.0,1475.0,19672.0,,5.0,0.0,54.0,74.4949494949495,45817.37,7.0,1.0,1.4285714285714286,62.0,1475.0,1188.0,0.5,1.0,0.0,0.0,0.0,49.0,73.333336,0.0,,5.0,1091.0,89.0,806.0,3.0,,,,1.0,,,,,,,,,,,,
113,SimWalson,14863236613983846169,1591997418000,1591998577000,mp_raid,12.0,5825.0,,6515.0,118.81535,1485.0,0.24427480916030533,1.0,0.0,172.28571428571428,32.0,1660.0,27650.0,,2.0,0.0,54.0,82.58706467661692,49150.105,6.0,1.0,2.0,99.0,1660.0,1206.0,0.16666666666666666,1.0,0.0,0.0,0.0,82.0,86.95653,0.0,1.0,5.0,1302.0,131.0,810.0,1.0,1.0,,2.0,2.0,,,,,2.0,,,,,,,
114,SimWalson,11755474708108351053,1591996411000,1591997306000,mp_backlot2,10.0,4535.0,1.0,3316.0,124.084724,1250.0,0.2828282828282828,0.0,0.0,136.71428571428572,28.0,1450.0,18202.0,,1.0,3.0,54.0,90.9090909090909,28981.27,6.0,1.0,1.6666666666666667,71.0,1450.0,957.0,0.1,1.0,0.0,0.0,0.0,45.0,95.23809,0.0,,3.0,1350.0,99.0,844.0,1.0,,1.0,,,,,,,,,,,,,,
115,SimWalson,2029130910418821663,1591995696000,1591996132000,mp_village2,5.0,2230.0,,1547.0,235.83203,600.0,0.19480519480519481,0.0,0.0,242.0,15.0,650.0,8754.0,,1.0,0.0,54.0,80.57851239669422,10802.798,1.0,1.0,5.0,62.0,650.0,484.0,0.2,1.0,0.0,0.0,0.0,27.0,93.75,0.0,,3.0,500.0,77.0,334.0,1.0,,1.0,,,,,,,,,,,,,,
116,SimWalson,16584555566288643051,1591994845000,1591995590000,mp_m_speed,11.0,4745.0,,3572.0,63.623875,1200.0,0.4074074074074074,0.0,0.0,113.42857142857143,33.0,1300.0,19034.0,,0.0,1.0,54.0,98.2367758186398,16236.615,6.0,1.0,1.8333333333333333,48.0,1300.0,794.0,0.0,1.0,0.0,0.0,0.0,45.0,75.471695,0.0,,3.0,1173.0,81.0,733.0,,,1.0,1.0,1.0,,,,,,,,,,,,
117,SimWalson,15449288231127186171,1591993834000,1591994277000,mp_m_speed,9.0,3560.0,,2112.0,0.0,930.0,0.2692307692307692,0.0,0.0,163.0,21.0,905.0,13204.0,,2.0,0.0,54.0,111.04294478527606,8220.64,2.0,1.0,4.5,57.0,905.0,489.0,0.2222222222222222,1.0,0.0,0.0,0.0,35.0,0.0,0.0,3.0,6.0,901.0,78.0,348.0,,,,1.0,,,,1.0,,,,,,,,,
118,SimWalson,9049593915598241623,1591993293000,1591993727000,mp_vacant,3.0,1620.0,,2177.0,0.0,475.0,0.22857142857142856,0.0,0.0,160.0,16.0,475.0,8544.0,,1.0,2.0,54.0,59.375,10924.411,2.0,1.0,1.5,54.0,475.0,480.0,0.3333333333333333,1.0,0.0,0.0,0.0,29.0,0.0,0.0,,2.0,480.0,70.0,320.0,1.0,,,,,,,,,,,,,,,,
119,SimWalson,14691075106936797208,1591992098000,1591993168000,mp_spear,13.0,5315.0,,5702.0,140.61606,1350.0,0.25555555555555554,0.0,0.0,140.25,23.0,1450.0,24734.0,,4.0,0.0,54.0,77.54010695187165,29022.947,7.0,1.0,1.8571428571428572,67.0,1450.0,1122.0,0.3076923076923077,1.0,0.0,0.0,0.0,52.0,95.588234,0.0,,3.0,1338.0,90.0,1021.0,,,,2.0,2.0,,,,,,,,,,,,
120,SimWalson,16500257963622266632,1591991314000,1591991963000,mp_scrapyard,5.0,2700.0,,2522.0,144.83412,800.0,0.1640625,0.0,0.0,115.66666666666667,21.0,850.0,12044.0,,0.0,2.0,54.0,73.48703170028818,16849.725,5.0,1.0,1.0,107.0,850.0,694.0,0.0,1.0,0.0,0.0,0.0,45.0,93.74999,0.0,,2.0,662.0,128.0,921.0,2.0,,,1.0,2.0,,,,,,,,,,,,
121,SimWalson,11577288999835273034,1591990544000,1591991200000,mp_crash2,6.0,2640.0,,2764.0,0.0,835.0,0.24489795918367346,0.0,0.0,144.0,12.0,885.0,12478.0,,1.0,1.0,54.0,73.75,21906.418,4.0,1.0,1.5,37.0,885.0,720.0,0.16666666666666666,1.0,0.0,0.0,0.0,28.0,0.0,0.0,1.0,4.0,472.0,49.0,585.0,1.0,,1.0,,,,,,1.0,2.0,,,,,,,
122,SimWalson,14683675338004067264,1591982273000,1591983169000,mp_runner,10.0,5235.0,1.0,4800.0,126.29961,1330.0,0.20496894409937888,0.0,0.0,133.0,33.0,1580.0,22730.0,,1.0,2.0,54.0,101.82599355531687,27081.87,6.0,1.0,1.6666666666666667,128.0,1580.0,931.0,0.1,1.0,0.0,0.0,0.0,75.0,85.71429,0.0,3.0,4.0,1126.0,161.0,875.0,2.0,1.0,,,,,,,,,,,,,,,
123,SimWalson,1026602522102093689,1591981145000,1591982092000,mp_piccadilly,12.0,6245.0,,5101.0,86.06285,1460.0,0.23703703703703705,0.0,1.0,141.71428571428572,32.0,1735.0,12806.0,,1.0,1.0,54.0,104.93951612903226,31407.605,6.0,0.0,2.0,103.0,1735.0,992.0,0.08333333333333333,1.0,0.0,0.0,0.0,71.0,64.81481,0.0,1.0,5.0,1634.0,135.0,696.0,1.0,1.0,,2.0,3.0,,,1.0,,,1.0,,,,,,
124,SimWalson,4953664105487589378,1591980124000,1591980932000,mp_backlot2,13.0,4580.0,,4049.0,100.20938,1470.0,0.27044025157232704,0.0,0.0,171.6,43.0,1470.0,10099.0,,4.0,0.0,54.0,102.7972027972028,27799.15,4.0,1.0,3.25,116.0,1470.0,858.0,0.3076923076923077,1.0,0.0,0.0,0.0,105.0,80.645164,0.0,2.0,5.0,1460.0,159.0,710.0,1.0,,,,2.0,,,,,,,,,,,,
125,SimWalson,6912873949343843628,1591978621000,1591979865000,mp_deadzone,10.0,4680.0,,5118.0,95.222435,1120.0,0.23308270676691728,0.0,0.0,184.85714285714286,31.0,1345.0,10918.0,,1.0,0.0,54.0,62.364760432766616,46659.46,6.0,1.0,1.6666666666666667,102.0,1345.0,1294.0,0.1,1.0,0.0,0.0,0.0,57.0,71.42857,0.0,2.0,5.0,1000.0,133.0,895.0,,,1.0,2.0,4.0,,,,,,,1.0,,,,,
126,SimWalson,13682617832359435424,1591977968000,1591978492000,mp_rust,5.0,2550.0,,1623.0,0.0,525.0,0.2153846153846154,0.0,1.0,81.71428571428571,14.0,625.0,4698.0,,1.0,0.0,54.0,65.55944055944056,5927.7017,6.0,0.0,0.8333333333333334,51.0,625.0,572.0,0.2,1.0,0.0,0.0,0.0,26.0,0.0,0.0,,3.0,511.0,65.0,758.0,,,2.0,,1.0,,,,,,,,,,,,
127,SimWalson,9985593676074253468,1591911168000,1591912058000,mp_backlot2,7.0,3815.0,,4255.0,149.17805,1000.0,0.17901234567901234,0.0,1.0,106.0,29.0,1000.0,9070.0,,1.0,1.0,54.0,62.89308176100629,21839.932,8.0,0.0,0.875,133.0,1000.0,954.0,0.14285714285714285,1.0,0.0,0.0,0.0,95.0,80.645164,0.0,,3.0,1076.0,162.0,947.0,2.0,,,,,1.0,,,,,,,,,,,
128,CrazyFoolJoe,524383898479938673,1592603921000,1592605001000,mp_village2,5.0,2140.0,,2935.0,65.619545,600.0,0.15979381443298968,1.0,1.0,101.72727272727273,31.0,650.0,5675.0,,1.0,1.0,54.0,34.852546916890084,22719.98,10.0,0.0,0.5,163.0,650.0,1119.0,0.2,1.0,0.0,0.0,0.0,125.0,23.076923,0.0,,2.0,945.0,194.0,1144.0,,,1.0,,1.0,,,,,,,,,,,,
129,CrazyFoolJoe,15677053252158719853,1591824268000,1591825265000,mp_emporium,11.0,5100.0,,4018.0,102.27658,1300.0,0.2512820512820513,2.0,1.0,104.5,49.0,1425.0,10418.0,,1.0,1.0,54.0,81.81818181818181,36862.777,9.0,0.0,1.2222222222222223,146.0,1425.0,1045.0,0.09090909090909091,1.0,0.0,0.0,0.0,,71.42857,0.0,,3.0,1238.0,195.0,1228.0,1.0,,2.0,1.0,,,,,,,,,,,,,
130,CrazyFoolJoe,2191146196102088649,1591823251000,1591824140000,mp_hackney_am,9.0,4170.0,,3696.0,70.88958,1075.0,0.23737373737373738,0.0,1.0,105.88888888888889,47.0,1175.0,8941.0,,3.0,1.0,54.0,73.9769150052466,27053.598,8.0,0.0,1.125,151.0,1175.0,953.0,0.3333333333333333,1.0,0.0,0.0,0.0,,48.3871,0.0,,4.0,1264.0,198.0,886.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
131,CrazyFoolJoe,3785754424380843343,1591822727000,1591823111000,mp_crash2,7.0,3330.0,,2343.0,134.77809,775.0,0.23170731707317074,0.0,0.0,149.66666666666666,38.0,925.0,6448.0,,1.0,2.0,54.0,123.60801781737193,5324.4165,2.0,1.0,3.5,126.0,925.0,449.0,0.14285714285714285,1.0,0.0,0.0,0.0,,97.82609,0.0,,4.0,930.0,164.0,308.0,,,2.0,1.0,,,,,,,,,,,,,
132,CrazyFoolJoe,15152466595798855494,1591648833000,1591649682000,mp_piccadilly,7.0,2760.0,,2652.0,92.52697,725.0,0.22857142857142856,0.0,1.0,128.85714285714286,32.0,725.0,6137.0,,3.0,0.0,54.0,48.22616407982261,20330.715,6.0,0.0,1.1666666666666667,108.0,725.0,902.0,0.42857142857142855,1.0,0.0,0.0,0.0,,78.12499,0.0,,3.0,772.0,140.0,849.0,,,,,1.0,,,,,,,,,,,,
133,CrazyFoolJoe,7406942799785548569,1591647630000,1591648670000,mp_cave_am,9.0,3490.0,,4354.0,117.28447,1110.0,0.2175732217573222,0.0,0.0,136.375,52.0,1035.0,8954.0,,0.0,3.0,54.0,56.92025664527956,38946.145,7.0,1.0,1.2857142857142858,187.0,1035.0,1091.0,0.0,1.0,0.0,2.0,0.0,,98.36066,0.0,1.0,5.0,1450.0,239.0,1089.0,,,,,,1.0,,1.0,,,,,,,,,
134,CrazyFoolJoe,10545726999831877942,1591646495000,1591647514000,mp_m_speed,9.0,4300.0,,3296.0,44.00074,1050.0,0.29770992366412213,0.0,1.0,106.7,39.0,1150.0,8646.0,,2.0,1.0,54.0,64.66729147141518,19037.926,9.0,0.0,1.0,92.0,1150.0,1067.0,0.2222222222222222,1.0,0.0,0.0,0.0,,36.764706,0.0,,4.0,1256.0,131.0,1050.0,1.0,,2.0,,1.0,,,,,,,,,,,,
135,CrazyFoolJoe,37664042459097633,1591643095000,1591643783000,mp_hardhat,9.0,4145.0,,2384.0,0.0,1075.0,0.16129032258064516,0.0,0.0,104.85714285714286,25.0,1325.0,7604.0,,0.0,1.0,54.0,108.31062670299728,16175.374,6.0,1.0,1.5,130.0,1325.0,734.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,3.0,1120.0,155.0,713.0,1.0,,5.0,,,,,,,,,,,,,,
136,CrazyFoolJoe,11385545606795160162,1591642463000,1591642968000,mp_rust,11.0,4695.0,,2198.0,88.96972,1170.0,0.256,0.0,0.0,111.2,32.0,1295.0,8063.0,,2.0,0.0,54.0,139.74820143884892,7132.938,4.0,1.0,2.75,93.0,1295.0,556.0,0.18181818181818182,1.0,0.0,0.0,0.0,,77.77778,0.0,2.0,5.0,1201.0,125.0,515.0,,,1.0,,2.0,,,1.0,,,1.0,,,,,,
137,CrazyFoolJoe,6200032651432472812,1591565641000,1591566521000,mp_emporium,8.0,4695.0,,4214.0,86.5431,1080.0,0.25,1.0,0.0,93.2,40.0,1230.0,9989.0,,1.0,3.0,54.0,79.18454935622317,32971.293,9.0,1.0,0.8888888888888888,120.0,1230.0,932.0,0.125,1.0,0.0,0.0,0.0,,54.05405,0.0,3.0,4.0,1086.0,160.0,1151.0,1.0,,1.0,2.0,,,,,,,,,,,,,
138,CrazyFoolJoe,1426248025414890314,1591564617000,1591565500000,mp_hideout,10.0,4145.0,,4795.0,102.150925,1025.0,0.22282608695652173,0.0,0.0,116.375,41.0,1025.0,9965.0,,2.0,0.0,54.0,66.05800214822771,27919.875,7.0,1.0,1.4285714285714286,143.0,1025.0,931.0,0.2,1.0,0.0,0.0,0.0,,72.58065,0.0,,3.0,1117.0,184.0,792.0,,,,,1.0,,,,,,,,,,,,
139,CrazyFoolJoe,18351176464033785446,1591563972000,1591564503000,mp_hackney_am,7.0,3050.0,,2685.0,157.2095,750.0,0.22727272727272727,0.0,0.0,99.66666666666667,40.0,800.0,6485.0,,0.0,1.0,54.0,80.2675585284281,10585.726,5.0,1.0,1.4,136.0,800.0,598.0,0.0,1.0,0.0,0.0,0.0,,90.90909,0.0,,3.0,1055.0,176.0,636.0,,,1.0,,,,,,,,,,,,,,
140,CrazyFoolJoe,3878171111477531539,1591562310000,1591563003000,mp_vacant,10.0,4210.0,,3284.0,79.655945,1300.0,0.17050691244239632,0.0,1.0,146.4,37.0,1350.0,8794.0,,5.0,3.0,54.0,110.65573770491802,17030.682,4.0,0.0,2.5,180.0,1350.0,732.0,0.5,1.0,0.0,0.0,0.0,,60.344826,0.0,,5.0,1212.0,217.0,605.0,1.0,,,1.0,3.0,,,,,,,,,,,,
141,omarbeancone,18103214662030981063,1592087560000,1592088244000,mp_scrapyard,6.0,3580.0,,3325.0,0.0,820.0,0.2076923076923077,0.0,0.0,121.33333333333333,27.0,970.0,15450.0,,1.0,4.0,54.0,79.94505494505493,12372.352,5.0,1.0,1.2,103.0,970.0,728.0,0.16666666666666666,1.0,0.0,0.0,0.0,54.0,0.0,0.0,,2.0,862.0,130.0,728.0,,,2.0,1.0,,,,,,,,,2.0,,,,
142,omarbeancone,4906668666480118804,1592086659000,1592087459000,mp_hackney_am,10.0,4575.0,1.0,3366.0,47.768696,1175.0,0.21965317919075145,0.0,1.0,107.875,38.0,1325.0,18232.0,,1.0,0.0,54.0,92.12050984936268,17490.793,7.0,0.0,1.4285714285714286,135.0,1325.0,863.0,0.1,1.0,0.0,0.0,0.0,65.0,50.0,0.0,2.0,4.0,1136.0,173.0,978.0,1.0,,,,1.0,,,,,,,,2.0,,,,
143,omarbeancone,12355346328856210988,1592085846000,1592086538000,mp_spear,3.0,1890.0,,3392.0,0.0,390.0,0.3333333333333333,0.0,0.0,123.83333333333333,20.0,390.0,11344.0,,1.0,2.0,54.0,31.493943472409153,14357.746,5.0,1.0,0.6,40.0,390.0,743.0,0.3333333333333333,1.0,0.0,0.0,0.0,30.0,0.0,0.0,,2.0,560.0,60.0,573.0,,,,,,,,,,,,,2.0,,,,
144,omarbeancone,4537418952138445211,1592057940000,1592058580000,mp_petrograd,4.0,1990.0,,2912.0,161.08075,675.0,0.20754716981132076,0.0,0.0,224.33333333333334,11.0,775.0,11154.0,,1.0,1.0,54.0,69.09361069836552,31194.057,2.0,1.0,2.0,42.0,775.0,673.0,0.25,1.0,0.0,0.0,0.0,16.0,90.90909,0.0,,4.0,415.0,53.0,269.0,2.0,,1.0,1.0,,,,,,,,,,,,,
145,omarbeancone,13641534533244023983,1592057043000,1592057815000,mp_vacant,4.0,2360.0,,3373.0,78.4074,550.0,0.16521739130434782,0.0,1.0,100.875,19.0,550.0,12566.0,,0.0,1.0,54.0,40.89219330855018,25487.314,7.0,0.0,0.5714285714285714,96.0,550.0,807.0,0.0,1.0,0.0,0.0,0.0,64.0,65.21739,0.0,,1.0,558.0,115.0,1001.0,,,,,2.0,,,,,,,,4.0,,,,
146,omarbeancone,4438601815499926678,1592056047000,1592056875000,mp_piccadilly,4.0,2190.0,,2165.0,150.32652,400.0,0.35714285714285715,0.0,0.0,146.33333333333334,10.0,525.0,9510.0,,0.0,0.0,54.0,35.876993166287015,27409.91,5.0,1.0,0.8,18.0,525.0,878.0,0.0,1.0,0.0,0.0,0.0,10.0,97.560974,0.0,,2.0,483.0,28.0,865.0,,,1.0,,,,1.0,,,,,,,,,,
147,omarbeancone,6490880731701305878,1592055163000,1592055842000,mp_m_speed,5.0,3060.0,,3392.0,83.119705,600.0,0.18691588785046728,0.0,0.0,90.625,20.0,600.0,14104.0,,0.0,1.0,54.0,49.6551724137931,15264.806,7.0,1.0,0.7142857142857143,87.0,600.0,725.0,0.0,1.0,0.0,1.0,0.0,45.0,60.975613,0.0,,3.0,832.0,107.0,860.0,,,,,,1.0,,,,,,,2.0,,,,
148,omarbeancone,3815907216522940924,1592054416000,1592054940000,mp_m_speed,6.0,2790.0,,2043.0,31.793633,825.0,0.3137254901960784,0.0,1.0,71.25,16.0,975.0,11316.0,,0.0,1.0,54.0,102.63157894736842,5882.221,7.0,0.0,0.8571428571428571,35.0,975.0,570.0,0.0,1.0,0.0,0.0,0.0,18.0,40.322582,0.0,,2.0,699.0,51.0,732.0,1.0,,3.0,,2.0,,,,,,,,2.0,,,,
149,omarbeancone,4671775234710604416,1592000043000,1592001053000,mp_spear,2.0,1975.0,,3811.0,36.304897,220.0,0.21875,1.0,1.0,106.0,21.0,220.0,12012.0,,0.0,0.0,54.0,12.452830188679245,21949.24,9.0,0.0,0.2222222222222222,75.0,220.0,1060.0,0.0,1.0,0.0,0.0,0.0,34.0,31.746029,0.0,,1.0,569.0,96.0,936.0,,,,,,,,,,,,,2.0,,,,
150,omarbeancone,14863236613983846169,1591997418000,1591998577000,mp_raid,6.0,3510.0,,6515.0,74.954636,870.0,0.25892857142857145,0.0,0.0,201.16666666666666,29.0,870.0,21790.0,,0.0,1.0,54.0,43.24772162386081,40562.484,5.0,1.0,1.2,83.0,870.0,1207.0,0.0,1.0,0.0,0.0,0.0,36.0,76.08696,0.0,,2.0,653.0,112.0,583.0,1.0,,,,,2.0,,,,,,,5.0,,,,
151,omarbeancone,11755474708108351053,1591996411000,1591997306000,mp_backlot2,12.0,4910.0,,3841.0,137.42157,1285.0,0.34375,0.0,0.0,159.0,55.0,1260.0,20072.0,,1.0,0.0,54.0,79.24528301886792,34547.062,5.0,1.0,2.4,105.0,1260.0,954.0,0.08333333333333333,1.0,0.0,0.0,0.0,72.0,86.53847,0.0,,5.0,1355.0,160.0,560.0,,,,1.0,1.0,,,1.0,,,,,4.0,,,,
152,omarbeancone,2029130910418821663,1591995696000,1591996132000,mp_village2,3.0,1920.0,,2361.0,228.41948,410.0,0.11851851851851852,0.0,0.0,161.33333333333334,16.0,410.0,9382.0,,0.0,2.0,54.0,50.82644628099173,11398.349,2.0,1.0,1.5,119.0,410.0,484.0,0.0,1.0,0.0,0.0,0.0,79.0,93.75,0.0,,1.0,447.0,135.0,316.0,,,,,,1.0,,,,,,,1.0,,,,
153,omarbeancone,16584555566288643051,1591994845000,1591995590000,mp_m_speed,6.0,3105.0,,2739.0,30.39945,685.0,0.35294117647058826,0.0,0.0,113.71428571428571,24.0,735.0,13058.0,,0.0,1.0,54.0,55.402010050251256,17554.016,6.0,1.0,1.0,44.0,735.0,796.0,0.0,1.0,0.0,1.0,0.0,23.0,28.301886,0.0,,3.0,677.0,68.0,845.0,,,1.0,,,,,,,,,,3.0,,,,
154,omarbeancone,15449288231127186171,1591993834000,1591994277000,mp_m_speed,5.0,2080.0,,1661.0,0.0,755.0,0.29333333333333333,0.0,0.0,243.0,22.0,755.0,8992.0,,1.0,1.0,54.0,93.20987654320989,9101.705,1.0,1.0,5.0,53.0,755.0,486.0,0.2,1.0,0.0,0.0,0.0,43.0,0.0,0.0,,4.0,481.0,75.0,352.0,2.0,,,,,,,,,,,,1.0,,,,
155,omarbeancone,9049593915598241623,1591993293000,1591993727000,mp_vacant,4.0,1955.0,,2168.0,0.0,540.0,0.19117647058823528,0.0,0.0,240.0,13.0,590.0,9326.0,,0.0,2.0,54.0,73.75,11722.75,1.0,1.0,4.0,55.0,590.0,480.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,0.0,,3.0,456.0,68.0,135.0,,,1.0,,,,,,,,,,2.0,,,,
156,omarbeancone,14691075106936797208,1591992098000,1591993168000,mp_spear,8.0,4875.0,1.0,6116.0,125.84662,1125.0,0.22485207100591717,1.0,0.0,160.57142857142858,38.0,1375.0,24232.0,,1.0,2.0,54.0,73.3985765124555,34282.367,6.0,1.0,1.3333333333333333,131.0,1375.0,1124.0,0.125,1.0,0.0,0.0,0.0,55.0,88.23529,0.0,,2.0,1047.0,169.0,922.0,1.0,,,2.0,1.0,2.0,,,,,,,5.0,,,,
157,omarbeancone,16500257963622266632,1591991314000,1591991963000,mp_scrapyard,3.0,1870.0,,1441.0,82.39532,620.0,0.12048192771084337,0.0,0.0,115.16666666666667,20.0,620.0,7862.0,,1.0,1.0,54.0,53.83502170767004,13177.483,5.0,1.0,0.6,146.0,620.0,691.0,0.3333333333333333,1.0,0.0,0.0,0.0,58.0,83.33333,0.0,,2.0,396.0,166.0,609.0,2.0,,,,2.0,,,,,,,,1.0,,,,
158,omarbeancone,11577288999835273034,1591990544000,1591991200000,mp_crash2,4.0,2840.0,,3828.0,0.0,555.0,0.5,0.0,0.0,177.75,9.0,655.0,14446.0,,0.0,1.0,54.0,55.27426160337553,17030.934,3.0,1.0,1.3333333333333333,9.0,655.0,711.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,,3.0,682.0,18.0,447.0,1.0,,1.0,1.0,,,,,,,,,3.0,,,,
159,omarbeancone,14683675338004067264,1591982273000,1591983169000,mp_runner,7.0,3740.0,,5275.0,61.843445,845.0,0.15789473684210525,0.0,0.0,102.55555555555556,36.0,845.0,19720.0,,2.0,3.0,54.0,54.929577464788736,17683.219,8.0,1.0,0.875,192.0,845.0,923.0,0.2857142857142857,1.0,0.0,0.0,0.0,82.0,92.85714,0.0,,2.0,870.0,228.0,801.0,,,,,,,,,,,,,4.0,,,,
160,omarbeancone,1026602522102093689,1591981145000,1591982092000,mp_piccadilly,4.0,2180.0,,2921.0,87.2774,515.0,0.1724137931034483,0.0,1.0,110.22222222222223,5.0,515.0,5616.0,,0.0,0.0,54.0,31.149193548387096,32836.207,8.0,0.0,0.5,24.0,515.0,992.0,0.0,1.0,0.0,0.0,0.0,17.0,37.037037,0.0,,3.0,569.0,29.0,1104.0,,,,,2.0,1.0,,,,,,,3.0,,,,
161,omarbeancone,4953664105487589378,1591980124000,1591980932000,mp_backlot2,6.0,3140.0,,3844.0,34.275887,955.0,0.271523178807947,0.0,0.0,143.0,41.0,1005.0,7939.0,,1.0,3.0,54.0,70.27972027972028,16449.918,5.0,1.0,1.2,110.0,1005.0,858.0,0.16666666666666666,1.0,0.0,0.0,0.0,79.0,12.096775,0.0,,2.0,968.0,151.0,711.0,1.0,,1.0,,2.0,,,,,,,,3.0,,,,
162,omarbeancone,6912873949343843628,1591978621000,1591979865000,mp_deadzone,5.0,2820.0,,4069.0,79.54448,540.0,0.25510204081632654,0.0,0.0,118.18181818181819,25.0,690.0,7429.0,,0.0,0.0,54.0,31.846153846153847,48118.184,10.0,1.0,0.5,73.0,690.0,1300.0,0.0,1.0,0.0,0.0,0.0,41.0,63.02521,0.0,,2.0,680.0,98.0,1128.0,,,3.0,,,,,,,,,,4.0,,,,
163,omarbeancone,13682617832359435424,1591977968000,1591978492000,mp_rust,3.0,1390.0,,798.0,0.0,300.0,0.21212121212121213,0.0,1.0,82.0,14.0,300.0,2488.0,,1.0,0.0,54.0,31.358885017421606,6157.325,6.0,0.0,0.5,52.0,300.0,574.0,0.3333333333333333,1.0,0.0,0.0,0.0,16.0,0.0,0.0,,2.0,285.0,66.0,860.0,,,,,,,,,,,,,,,,,
164,omarbeancone,9277945471779383483,1591896036000,1591896869000,mp_deadzone,10.0,4895.0,,4119.0,0.0,1155.0,0.5357142857142857,1.0,0.0,177.8,15.0,1380.0,10169.0,,1.0,1.0,54.0,93.13835770528685,31017.645,4.0,1.0,2.5,13.0,1380.0,889.0,0.1,1.0,0.0,0.0,0.0,13.0,0.0,0.0,,5.0,1141.0,28.0,525.0,,,5.0,,2.0,,,,,,,,2.0,,,,
